All,همه,module,Magento_AdminGws
None,هیچ‌کدام,module,Magento_AdminGws
"Allowed Scopes","محدوده های مجاز",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","More permissions are needed to delete the ""%1"" item.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","برای اعمال تغییرات بر روی برخی از قوانین، نیاز به دسترسی بالاتری دارید.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","This entity needs to be assigned to a store view. Verify the entity assignment and try again.",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Orders can only be completed in an active store. Verify the store and try again.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","This item needs to be assigned to a store view. Assign item and try again.",module,Magento_AdminGws
"More permissions are needed to save this item.","More permissions are needed to save this item.",module,Magento_AdminGws
"More permissions are needed to delete this item.","More permissions are needed to delete this item.",module,Magento_AdminGws
"More permissions are needed to view this item.","More permissions are needed to view this item.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","At least one website or store group needs to be selected. Select and try again.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","More permissions are needed to set All Scopes to a Role.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","The ""%1"" website ID is incorrect. Verify the website ID and try again.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","برای دسترسی به وبسایت نیاز به مجوزهای بیشتر دارید: %1.",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","The ""%1"" store ID is incorrect. Verify the store ID and try again.",module,Magento_AdminGws
"More permissions are needed to save this setting.","More permissions are needed to save this setting.",module,Magento_AdminGws
"Role Scopes","محدوده‌های نقش",module,Magento_AdminGws
Custom,سفارشی,module,Magento_AdminGws
"Read Details","خواندن جزئیات",module,Magento_AdminNotification
"Mark as Read","خوانده شده",module,Magento_AdminNotification
"Are you sure?","آیا مطمئن هستید؟",module,Magento_AdminNotification
Remove,حذف,module,Magento_AdminNotification
"Messages Inbox","صندوق پیغام‌های دریافتی",module,Magento_AdminNotification
"You have %1 new system messages","شما %1 پیغام سیستمی جدید دارید",module,Magento_AdminNotification
"You have %1 new system message","شما %1 پیغام سیستمی جدید دارید",module,Magento_AdminNotification
"Incoming Message","پیغام های دریافتی",module,Magento_AdminNotification
close,بستن,module,Magento_AdminNotification
Notifications,اطلاعیه‌ها,module,Magento_AdminNotification
"The message has been marked as Read.","پیغام به عنوان «خوانده شده» علامت گذاری شد.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","به دلیل بروز خطا، نتوانستیم اطلاعیه را به «خوانده شده» تغییر دهیم.",module,Magento_AdminNotification
"Please select messages.","لطفا پیغام‌ها را انتخاب کنید.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","%1 اطلاعیه به «خوانده شده» تغییر پیدا کرد.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","%1 اطلاعیه حذف شد.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","به دلیل بروز خطا، نتوانستیم پیغام‌ها را حذف کنیم.",module,Magento_AdminNotification
"The message has been removed.","پیغام حذف شد.",module,Magento_AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","شما تمام اعلامیه های اخیر سیستم را مشاهده و حل کرده اید. لطفا صفحه وب را برای پاک کردن اعلامیه ها به روز رسانی کنید.",module,Magento_AdminNotification
"1 Hour","1 ساعت",module,Magento_AdminNotification
"2 Hours","2 ساعت",module,Magento_AdminNotification
"6 Hours","6 ساعت",module,Magento_AdminNotification
"12 Hours","12 ساعت",module,Magento_AdminNotification
"24 Hours","24 ساعت",module,Magento_AdminNotification
critical,بحرانی,module,Magento_AdminNotification
major,اصلي,module,Magento_AdminNotification
minor,جزئی,module,Magento_AdminNotification
notice,اطلاعیه,module,Magento_AdminNotification
"Wrong message type","نوع پيغام نادرست است",module,Magento_AdminNotification
"Wrong notification ID specified.","شناسه اطلاعیه اشتباه است.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","استفاده از آدرس {{base_url}} در بخش آدرس پایه مجنتو، در محیط عملیاتی توصیه نمی‌شود. اکیدا توصیه می‌کنیم که از بخش <a href=""%1""> پیکربندی </a>، این آدرس را تغییر دهید.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1.","یک یا چند نوع از «حافظه‌های موقت» نامعتبر شده‌اند: %1.",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","لطفا به صفحه <a href=""%1""> مدیریت حافظه موقت </a> مراجعه و آنها را به روز رسانی کنید.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","تعدادی از فایل های رسانه‌ ای قابل به همگام سازی نیستند. برای مشاهده جزئیات لطفا به فایل وقایع مراجعه کنید.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","همگام سازی فضای رسانه‌ها کامل شده است.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","تنظیمات سرور وب شما نادرست است و بدون شناسایی کاربر، اجازه دسترسی غیر مجاز به اسناد حساس را می‌دهد. لطفا با مدیر سرور خود تماس بگیرید.",module,Magento_AdminNotification
"System Messages:","پیغام‌های سیستمی:",module,Magento_AdminNotification
"Critical System Messages","پیغام های مهم سیستمی",module,Magento_AdminNotification
"Major System Messages","پیغام های اصلی سیستم",module,Magento_AdminNotification
"System messages","پیغام‌های سیستمی",module,Magento_AdminNotification
Close,بستن,module,Magento_AdminNotification
"See All (","مشاهده همه)",module,Magento_AdminNotification
unread),"خوانده نشده",module,Magento_AdminNotification
"Show Toolbar","نمایش نوار ابزار",module,Magento_AdminNotification
"Show List","نمایش لیست",module,Magento_AdminNotification
"Use HTTPS to Get Feed","استفاده از HTTPS برای دریافت فید",module,Magento_AdminNotification
"Update Frequency","تکرار به روز رسانی",module,Magento_AdminNotification
"Last Update","آخرین به روز رسانی",module,Magento_AdminNotification
Severity,شدت,module,Magento_AdminNotification
"Date Added","تاریخ اضافه شدن",module,Magento_AdminNotification
Message,پیغام,module,Magento_AdminNotification
Actions,اقدامات,module,Magento_AdminNotification
